"","Efficiency","Low-Density Growth Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"199",0.8,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"200",0.8,6.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"201",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"202",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"203",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"204",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"205",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"206",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"207",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"208",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,45,0,10000,0,10000,0,0
"209",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"210",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"211",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"212",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"213",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"214",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"215",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"216",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"217",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"218",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"219",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"220",0.8,7,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"221",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"222",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"223",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"224",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"225",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"226",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"227",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"228",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,31,0,10000,0,10000,0,0
"229",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"230",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"231",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"232",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"233",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"234",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"235",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"236",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"237",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"238",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"239",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"240",0.8,7.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"241",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"242",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"243",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,45,0,10000,0,10000,0,0
"244",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"245",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"246",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"247",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"248",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"249",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,43,0,10000,0,10000,0,0
"250",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"251",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"252",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"253",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"254",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"255",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"256",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"257",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"258",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"259",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"260",0.8,8,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"261",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"262",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"263",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"264",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,45,0,10000,0,10000,0,0
"265",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"266",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"267",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"268",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"269",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"270",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"271",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"272",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"273",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"274",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"275",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"276",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"277",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"278",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"279",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"280",0.8,8.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"281",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"282",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"283",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"284",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"285",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"286",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"287",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"288",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"289",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"290",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"291",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"292",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"293",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"294",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"295",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"296",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"297",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"298",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"299",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"300",0.8,9,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"301",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"302",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,42,0,10000,0,10000,0,0
"303",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"304",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"305",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"306",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"307",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"308",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"309",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"310",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"311",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"312",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,51,0,10000,0,10000,0,0
"313",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"314",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,45,0,10000,0,10000,0,0
"315",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"316",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"317",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"318",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"319",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"320",0.8,9.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"321",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"322",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"323",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"324",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"325",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"326",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"327",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"328",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"329",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"330",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,45,0,10000,0,10000,0,0
"331",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"332",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"333",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"334",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"335",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"336",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"337",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,49,0,10000,0,10000,0,0
"338",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"339",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"340",0.8,10,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"341",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"342",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"343",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"344",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"345",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"346",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"347",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"348",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"349",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"350",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"351",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"352",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"353",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"354",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"355",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"356",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"357",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"358",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"359",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"360",0.8,10.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"361",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"362",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"363",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"364",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"365",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"366",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"367",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"368",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"369",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"370",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"371",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"372",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,32,0,10000,0,10000,0,0
"373",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"374",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"375",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"376",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"377",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"378",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"379",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"380",0.8,11,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"381",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"382",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"383",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"384",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"385",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"386",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,41,0,10000,0,10000,0,0
"387",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,37,0,10000,0,10000,0,0
"388",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
"389",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"390",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"391",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"392",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"393",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,33,0,10000,0,10000,0,0
"394",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,35,0,10000,0,10000,0,0
"395",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"396",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,36,0,10000,0,10000,0,0
"397",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,34,0,10000,0,10000,0,0
"398",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,40,0,10000,0,10000,0,0
"399",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,39,0,10000,0,10000,0,0
"400",0.8,11.5,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,1,38,0,10000,0,10000,0,0
